Vdd,Vdd18,sys_osc_trim,sys_clk_period[ns],sys_clk_freq[MHz],pre-bck_grd_iddw[mA],pre-bck_grd_idd18w[mA],Vwl,Vbl,write speed[ns],write-data,iddw[mA],idd18w[mA],Lot Bin Wafer,Part Number,Temp,Date
0.88,1.62,0x9f,5.082706,196.75,3.046875,3.240625,0x0b,0x16,60.00,solid0xff,3.240625,45.881874,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.081868,196.78,3.039375,3.256875,0x0b,0x16,80.00,ckbd-0xaa,3.341875,50.168751,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.081868,196.78,3.039375,3.256875,0x0b,0x16,80.00,solid0x00,3.303125,51.407501,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.081868,196.78,3.039375,3.256875,0x0b,0x16,80.00,solid0xff,3.260000,46.335003,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.091470,196.41,3.036250,3.224375,0x0b,0x16,100.00,ckbd-0xaa,3.325625,51.169380,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.091470,196.41,3.036250,3.224375,0x0b,0x16,100.00,solid0x00,3.259375,53.224998,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.091470,196.41,3.036250,3.224375,0x0b,0x16,100.00,solid0xff,3.248750,46.394375,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.032061,198.73,3.048750,3.264375,0x0d,0x0e,20.00,ckbd-0xaa,3.530000,44.406250,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.032061,198.73,3.048750,3.264375,0x0d,0x0e,20.00,solid0x00,3.401250,45.346249,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.032061,198.73,3.048750,3.264375,0x0d,0x0e,20.00,solid0xff,3.294375,43.227501,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.063312,197.50,3.043125,3.216250,0x0d,0x0e,25.00,ckbd-0xaa,3.554375,45.156879,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.063312,197.50,3.043125,3.216250,0x0d,0x0e,25.00,solid0x00,3.405625,45.927502,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.063312,197.50,3.043125,3.216250,0x0d,0x0e,25.00,solid0xff,3.341250,43.699375,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.089472,196.48,3.098750,3.228125,0x0d,0x0e,40.00,ckbd-0xaa,3.421250,45.576248,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.089472,196.48,3.098750,3.228125,0x0d,0x0e,40.00,solid0x00,3.302500,47.920624,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.089472,196.48,3.098750,3.228125,0x0d,0x0e,40.00,solid0xff,3.256250,43.886879,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.077651,196.94,3.039375,3.250000,0x0d,0x0e,60.00,ckbd-0xaa,3.393125,46.694378,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.077651,196.94,3.039375,3.250000,0x0d,0x0e,60.00,solid0x00,3.300000,48.914375,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.077651,196.94,3.039375,3.250000,0x0d,0x0e,60.00,solid0xff,3.261875,43.949379,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.062364,197.54,3.024375,3.235000,0x0d,0x0e,80.00,ckbd-0xaa,3.278125,47.128754,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.062364,197.54,3.024375,3.235000,0x0d,0x0e,80.00,solid0x00,3.222500,49.793755,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.062364,197.54,3.024375,3.235000,0x0d,0x0e,80.00,solid0xff,3.181875,44.037502,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.077598,196.94,2.978125,3.266250,0x0d,0x0e,100.00,ckbd-0xaa,3.308750,48.051247,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.077598,196.94,2.978125,3.266250,0x0d,0x0e,100.00,solid0x00,3.241875,49.114372,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.077598,196.94,2.978125,3.266250,0x0d,0x0e,100.00,solid0xff,3.196250,44.881874,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.078543,196.91,3.096875,3.203125,0x0d,0x0f,20.00,ckbd-0xaa,3.514375,44.728748,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.078543,196.91,3.096875,3.203125,0x0d,0x0f,20.00,solid0x00,3.385000,45.747501,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.078543,196.91,3.096875,3.203125,0x0d,0x0f,20.00,solid0xff,3.335625,43.238125,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.017198,199.31,2.991875,3.265625,0x0d,0x0f,25.00,ckbd-0xaa,3.524375,45.018120,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.017198,199.31,2.991875,3.265625,0x0d,0x0f,25.00,solid0x00,3.439375,46.108128,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.017198,199.31,2.991875,3.265625,0x0d,0x0f,25.00,solid0xff,3.325000,43.318123,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.044341,198.24,3.084375,3.251874,0x0d,0x0f,40.00,ckbd-0xaa,3.433125,46.013752,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.044341,198.24,3.084375,3.251874,0x0d,0x0f,40.00,solid0x00,3.348750,47.052498,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.044341,198.24,3.084375,3.251874,0x0d,0x0f,40.00,solid0xff,3.265625,43.895626,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.080968,196.81,3.045625,3.226250,0x0d,0x0f,60.00,ckbd-0xaa,3.399375,46.869377,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.080968,196.81,3.045625,3.226250,0x0d,0x0f,60.00,solid0x00,3.306250,49.039375,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.080968,196.81,3.045625,3.226250,0x0d,0x0f,60.00,solid0xff,3.259375,44.277500,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.071971,197.16,3.022500,3.253125,0x0d,0x0f,80.00,ckbd-0xaa,3.334375,47.207500,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.071971,197.16,3.022500,3.253125,0x0d,0x0f,80.00,solid0x00,3.260625,49.448124,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.071971,197.16,3.022500,3.253125,0x0d,0x0f,80.00,solid0xff,3.247500,44.445000,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.087471,196.56,3.033125,3.256875,0x0d,0x0f,100.00,ckbd-0xaa,3.388750,47.200626,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.087471,196.56,3.033125,3.256875,0x0d,0x0f,100.00,solid0x00,3.333125,50.927498,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.087471,196.56,3.033125,3.256875,0x0d,0x0f,100.00,solid0xff,3.268125,44.465622,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.084082,196.69,3.049375,3.206875,0x0d,0x10,20.00,ckbd-0xaa,3.532500,44.640625,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.084082,196.69,3.049375,3.206875,0x0d,0x10,20.00,solid0x00,3.371875,45.420006,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.084082,196.69,3.049375,3.206875,0x0d,0x10,20.00,solid0xff,3.291250,43.452503,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.048913,198.06,3.024375,3.243125,0x0d,0x10,25.00,ckbd-0xaa,3.469375,45.223751,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.048913,198.06,3.024375,3.243125,0x0d,0x10,25.00,solid0x00,3.346250,46.455002,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.048913,198.06,3.024375,3.243125,0x0d,0x10,25.00,solid0xff,3.286875,43.701874,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.085101,196.65,3.061875,3.252500,0x0d,0x10,40.00,ckbd-0xaa,3.458125,46.691875,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.085101,196.65,3.061875,3.252500,0x0d,0x10,40.00,solid0x00,3.338125,47.598125,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.085101,196.65,3.061875,3.252500,0x0d,0x10,40.00,solid0xff,3.323750,44.349998,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.062364,197.54,3.063125,3.246875,0x0d,0x10,60.00,ckbd-0xaa,3.371875,46.563129,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.062364,197.54,3.063125,3.246875,0x0d,0x10,60.00,solid0x00,3.293125,48.555626,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.062364,197.54,3.063125,3.246875,0x0d,0x10,60.00,solid0xff,3.293125,44.133125,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.099347,196.10,3.035000,3.206875,0x0d,0x10,80.00,ckbd-0xaa,3.349375,47.669373,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.099347,196.10,3.035000,3.206875,0x0d,0x10,80.00,solid0x00,3.316250,48.503750,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.099347,196.10,3.035000,3.206875,0x0d,0x10,80.00,solid0xff,3.279375,44.682499,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.050393,198.00,3.020000,3.212500,0x0d,0x10,100.00,ckbd-0xaa,3.330000,48.143749,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.050393,198.00,3.020000,3.212500,0x0d,0x10,100.00,solid0x00,3.231875,51.107498,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.050393,198.00,3.020000,3.212500,0x0d,0x10,100.00,solid0xff,3.203750,44.512501,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.077040,196.97,3.015000,3.228750,0x0d,0x11,20.00,ckbd-0xaa,3.510000,44.969372,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.077040,196.97,3.015000,3.228750,0x0d,0x11,20.00,solid0x00,3.384375,45.573128,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.077040,196.97,3.015000,3.228750,0x0d,0x11,20.00,solid0xff,3.301250,43.619377,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.027920,198.89,3.022500,3.230000,0x0d,0x11,25.00,ckbd-0xaa,3.464375,45.426250,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.027920,198.89,3.022500,3.230000,0x0d,0x11,25.00,solid0x00,3.340000,46.855621,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.027920,198.89,3.022500,3.230000,0x0d,0x11,25.00,solid0xff,3.286875,43.628750,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.077789,196.94,3.060000,3.249375,0x0d,0x11,40.00,ckbd-0xaa,3.392500,45.961876,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.077789,196.94,3.060000,3.249375,0x0d,0x11,40.00,solid0x00,3.303750,47.696877,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.077789,196.94,3.060000,3.249375,0x0d,0x11,40.00,solid0xff,3.241250,43.964378,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.061659,197.56,3.073125,3.226875,0x0d,0x11,60.00,ckbd-0xaa,3.380625,47.194378,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.061659,197.56,3.073125,3.226875,0x0d,0x11,60.00,solid0x00,3.240000,49.048122,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.061659,197.56,3.073125,3.226875,0x0d,0x11,60.00,solid0xff,3.217500,44.522499,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.076810,196.97,3.042500,3.235000,0x0d,0x11,80.00,ckbd-0xaa,3.366875,48.035625,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.076810,196.97,3.042500,3.235000,0x0d,0x11,80.00,solid0x00,3.296875,50.145000,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.076810,196.97,3.042500,3.235000,0x0d,0x11,80.00,solid0xff,3.223125,45.131874,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.045135,198.21,3.049375,3.236250,0x0d,0x11,100.00,ckbd-0xaa,3.318750,48.922501,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.045135,198.21,3.049375,3.236250,0x0d,0x11,100.00,solid0x00,3.273125,50.192501,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.045135,198.21,3.049375,3.236250,0x0d,0x11,100.00,solid0xff,3.184375,45.321251,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.055023,197.82,3.003750,3.224375,0x0d,0x12,20.00,ckbd-0xaa,3.454375,45.411247,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.055023,197.82,3.003750,3.224375,0x0d,0x12,20.00,solid0x00,3.371875,45.570625,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.055023,197.82,3.003750,3.224375,0x0d,0x12,20.00,solid0xff,3.306875,43.891251,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.077230,196.96,3.016250,3.241250,0x0d,0x12,25.00,ckbd-0xaa,3.503125,45.590000,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.077230,196.96,3.016250,3.241250,0x0d,0x12,25.00,solid0x00,3.376250,46.190006,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.077230,196.96,3.016250,3.241250,0x0d,0x12,25.00,solid0xff,3.284375,43.755001,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.086204,196.61,3.008750,3.199375,0x0d,0x12,40.00,ckbd-0xaa,3.458750,46.528748,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.086204,196.61,3.008750,3.199375,0x0d,0x12,40.00,solid0x00,3.351875,47.998753,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.086204,196.61,3.008750,3.199375,0x0d,0x12,40.00,solid0xff,3.259375,44.388126,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.045384,198.20,3.029375,3.251875,0x0d,0x12,60.00,ckbd-0xaa,3.401875,46.869999,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.045384,198.20,3.029375,3.251875,0x0d,0x12,60.00,solid0x00,3.314375,48.740623,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.045384,198.20,3.029375,3.251875,0x0d,0x12,60.00,solid0xff,3.236249,44.548122,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.060379,197.61,3.037500,3.212500,0x0d,0x12,80.00,ckbd-0xaa,3.285000,47.400627,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.060379,197.61,3.037500,3.212500,0x0d,0x12,80.00,solid0x00,3.210000,50.127499,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.060379,197.61,3.037500,3.212500,0x0d,0x12,80.00,solid0xff,3.193750,44.654999,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.055707,197.80,3.053750,3.225625,0x0d,0x12,100.00,ckbd-0xaa,3.315625,48.973747,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.055707,197.80,3.053750,3.225625,0x0d,0x12,100.00,solid0x00,3.270000,50.540001,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.055707,197.80,3.053750,3.225625,0x0d,0x12,100.00,solid0xff,3.201875,45.415627,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.057844,197.71,2.969375,3.231250,0x0d,0x13,20.00,ckbd-0xaa,3.481250,44.792503,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.057844,197.71,2.969375,3.231250,0x0d,0x13,20.00,solid0x00,3.356250,46.404369,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.057844,197.71,2.969375,3.231250,0x0d,0x13,20.00,solid0xff,3.281875,43.654377,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.081580,196.79,3.023750,3.222500,0x0d,0x13,25.00,ckbd-0xaa,3.470000,46.036873,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.081580,196.79,3.023750,3.222500,0x0d,0x13,25.00,solid0x00,3.372500,46.391254,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.081580,196.79,3.023750,3.222500,0x0d,0x13,25.00,solid0xff,3.267500,44.216881,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.074365,197.07,3.057500,3.226875,0x0d,0x13,40.00,ckbd-0xaa,3.467500,46.261871,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.074365,197.07,3.057500,3.226875,0x0d,0x13,40.00,solid0x00,3.375625,48.722504,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.074365,197.07,3.057500,3.226875,0x0d,0x13,40.00,solid0xff,3.279375,44.330002,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.048826,198.07,3.031250,3.219375,0x0d,0x13,60.00,ckbd-0xaa,3.321250,47.450630,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.048826,198.07,3.031250,3.219375,0x0d,0x13,60.00,solid0x00,3.261875,49.947502,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.048826,198.07,3.031250,3.219375,0x0d,0x13,60.00,solid0xff,3.229375,44.738125,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.091383,196.41,3.029375,3.243125,0x0d,0x13,80.00,ckbd-0xaa,3.287500,48.341877,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.091383,196.41,3.029375,3.243125,0x0d,0x13,80.00,solid0x00,3.220625,50.871246,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.091383,196.41,3.029375,3.243125,0x0d,0x13,80.00,solid0xff,3.173750,45.010624,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.075222,197.04,3.038125,3.225000,0x0d,0x13,100.00,ckbd-0xaa,3.263750,49.322502,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.075222,197.04,3.038125,3.225000,0x0d,0x13,100.00,solid0x00,3.237500,50.572502,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.075222,197.04,3.038125,3.225000,0x0d,0x13,100.00,solid0xff,3.150625,45.599373,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.076035,197.00,2.971250,3.241875,0x0d,0x14,20.00,ckbd-0xaa,3.484375,45.339378,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.076035,197.00,2.971250,3.241875,0x0d,0x14,20.00,solid0x00,3.395625,45.878750,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.076035,197.00,2.971250,3.241875,0x0d,0x14,20.00,solid0xff,3.295000,43.669998,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.074609,197.06,3.068125,3.234375,0x0d,0x14,25.00,ckbd-0xaa,3.480000,45.501873,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.074609,197.06,3.068125,3.234375,0x0d,0x14,25.00,solid0x00,3.411875,46.788128,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.074609,197.06,3.068125,3.234375,0x0d,0x14,25.00,solid0xff,3.290000,43.933128,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.085653,196.63,3.016875,3.238125,0x0d,0x14,40.00,ckbd-0xaa,3.395625,46.918129,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.085653,196.63,3.016875,3.238125,0x0d,0x14,40.00,solid0x00,3.345625,48.441250,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.085653,196.63,3.016875,3.238125,0x0d,0x14,40.00,solid0xff,3.296875,44.369999,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.076158,197.00,3.004375,3.203750,0x0d,0x14,60.00,ckbd-0xaa,3.343125,48.063751,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.076158,197.00,3.004375,3.203750,0x0d,0x14,60.00,solid0x00,3.321250,49.132500,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.076158,197.00,3.004375,3.203750,0x0d,0x14,60.00,solid0xff,3.236250,44.950623,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.068361,197.30,3.011875,3.240000,0x0d,0x14,80.00,ckbd-0xaa,3.403125,48.459999,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.068361,197.30,3.011875,3.240000,0x0d,0x14,80.00,solid0x00,3.381250,51.911247,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.068361,197.30,3.011875,3.240000,0x0d,0x14,80.00,solid0xff,3.287500,44.961872,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.041629,198.35,3.063750,3.225625,0x0d,0x14,100.00,ckbd-0xaa,3.262500,48.721249,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.041629,198.35,3.063750,3.225625,0x0d,0x14,100.00,solid0x00,3.221250,50.871880,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.041629,198.35,3.063750,3.225625,0x0d,0x14,100.00,solid0xff,3.208125,45.443127,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.066204,197.39,3.091250,3.235625,0x0d,0x15,20.00,ckbd-0xaa,3.475000,45.310627,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.066204,197.39,3.091250,3.235625,0x0d,0x15,20.00,solid0x00,3.356250,46.106873,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.066204,197.39,3.091250,3.235625,0x0d,0x15,20.00,solid0xff,3.275000,44.056877,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.077990,196.93,2.973125,3.184375,0x0d,0x15,25.00,ckbd-0xaa,3.455625,45.601250,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.077990,196.93,2.973125,3.184375,0x0d,0x15,25.00,solid0x00,3.328125,47.517502,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.077990,196.93,2.973125,3.184375,0x0d,0x15,25.00,solid0xff,3.260000,44.173748,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.099530,196.10,3.011250,3.189375,0x0d,0x15,40.00,ckbd-0xaa,3.388125,46.888756,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.099530,196.10,3.011250,3.189375,0x0d,0x15,40.00,solid0x00,3.280000,47.758755,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.099530,196.10,3.011250,3.189375,0x0d,0x15,40.00,solid0xff,3.188750,44.560001,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.085783,196.63,3.021250,3.190000,0x0d,0x15,60.00,ckbd-0xaa,3.329375,47.966877,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.085783,196.63,3.021250,3.190000,0x0d,0x15,60.00,solid0x00,3.239375,50.754379,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.085783,196.63,3.021250,3.190000,0x0d,0x15,60.00,solid0xff,3.236875,44.659374,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.081277,196.80,3.004375,3.221250,0x0d,0x15,80.00,ckbd-0xaa,3.317500,48.661247,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.081277,196.80,3.004375,3.221250,0x0d,0x15,80.00,solid0x00,3.248125,52.083122,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.081277,196.80,3.004375,3.221250,0x0d,0x15,80.00,solid0xff,3.211875,45.014370,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.095323,196.26,3.013125,3.208125,0x0d,0x15,100.00,ckbd-0xaa,3.291250,49.411251,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.095323,196.26,3.013125,3.208125,0x0d,0x15,100.00,solid0x00,3.230000,50.740005,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.095323,196.26,3.013125,3.208125,0x0d,0x15,100.00,solid0xff,3.205000,45.531250,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.081221,196.80,3.000625,3.195000,0x0d,0x16,20.00,ckbd-0xaa,3.530000,45.296875,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.081221,196.80,3.000625,3.195000,0x0d,0x16,20.00,solid0x00,3.398125,46.177498,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.081221,196.80,3.000625,3.195000,0x0d,0x16,20.00,solid0xff,3.308125,43.909374,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.083976,196.70,2.985000,3.235625,0x0d,0x16,25.00,ckbd-0xaa,3.513125,45.951878,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.083976,196.70,2.985000,3.235625,0x0d,0x16,25.00,solid0x00,3.385000,47.191872,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.083976,196.70,2.985000,3.235625,0x0d,0x16,25.00,solid0xff,3.326250,44.259373,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.026353,198.95,3.047500,3.194375,0x0d,0x16,40.00,ckbd-0xaa,3.412500,47.101250,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.026353,198.95,3.047500,3.194375,0x0d,0x16,40.00,solid0x00,3.351875,49.625004,P9KT98.AC_a_0,Q0128,25C,231205
0.88,1.62,0x9f,5.026353,198.95,3.047500,3.194375,0x0d,0x16,40.00,solid0xff,3.275625,44.730003,P9KT98.AC_a_0,Q0128,25C,231205
